"CNT","SCHOOLID","ST04Q01","ST06Q01","ST10Q01","ST14Q01","ST21Q01","ST21Q02","ST21Q03","ST21Q04","ST22Q01","ST23Q01","ST28Q01","ST28Q02","ST28Q03","ST25Q01","ST25Q02","ST25Q03","ST25Q04","ST25Q05","COUNTRY","PUBPRIV","math","reading","science","ReadingTime","MotherEd","FatherEd","ParentEd"
"Switzerland",404,"Male",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","One","Two","One","One","More than 500 books","1 to 2 hours a day",45,45,45,"A few times a year","Several times a month","Several times a month","A few times a year","A few times a year","Switzerland","Public",3012.96,3091.5,3114.23,14,4,3,7
"Switzerland",405,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Three or more","26-100 books","30 minutes or less a day",45,45,45,"Several times a month","Never or almost never","A few times a year","A few times a year","Several times a week","Switzerland","Public",2870.42,2475.26,2615.81,14,3,3,6
"Switzerland",405,"Female",5,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","One","26-100 books","I don’t read for enjoyment",45,45,90,"Several times a week","About once a month","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2833.81,2726.69,2628.4,16,3,3,6
"Switzerland",405,"Male",5,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","One","11-25 books","I don’t read for enjoyment",20,20,20,"A few times a year","A few times a year","Never or almost never","A few times a year","Several times a month","Switzerland","Public",1888.18,1863.33,2006.44,11,2,3,5
"Switzerland",405,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","One","None","0-10 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a month","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",1652.95,1510.61,1601.73,15,3,3,6
"Switzerland",405,"Female",5,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Two","Two","201-500 books","30 minutes or less a day",45,45,45,"A few times a year","Never or almost never","Several times a month","Never or almost never","Several times a week","Switzerland","Public",2645.71,3010.27,2888.09,13,4,4,8
"Switzerland",405,"Female",5,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","201-500 books","I don’t read for enjoyment",45,45,45,"Several times a week","Several times a month","A few times a year","A few times a year","Several times a week","Switzerland","Public",2234.42,2258.38,2268,18,4,3,7
"Switzerland",405,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","One","One","One","One","More than 500 books","More than 2 hours a day",45,45,45,"About once a month","Several times a month","Several times a week","About once a month","Several times a week","Switzerland","Public",2471.22,2517.9,2478.27,20,4,4,8
"Switzerland",405,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Two","One","None","26-100 books","1 to 2 hours a day",45,45,45,"Several times a week","Never or almost never","Several times a month","About once a month","Several times a week","Switzerland","Public",2326.72,2785.07,2463.82,18,3,4,7
"Switzerland",405,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Two","Two","Two","One","26-100 books","Between 30 and 60 minutes",45,45,45,"Several times a month","Several times a month","Several times a month","Several times a month","Several times a month","Switzerland","Public",2353.99,2417.67,2375.22,20,3,4,7
"Switzerland",405,"Male",7,"<ISCED level 2>","<ISCED level 3A>","Three or more","Three or more","Two","One","101-200 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a month","A few times a year","Several times a month","Several times a week","Switzerland","Public",3147.33,2995.71,3077.4,19,2,4,6
"Switzerland",405,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","One","Three or more","26-100 books","I don’t read for enjoyment",45,45,45,"A few times a year","A few times a year","A few times a year","Several times a month","A few times a year","Switzerland","Public",2617.27,2390.04,2601.37,12,3,3,6
"Switzerland",405,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","One","Two","201-500 books","30 minutes or less a day",45,45,90,"Several times a month","About once a month","About once a month","A few times a year","Several times a week","Switzerland","Public",2517.56,2151.55,2519.28,17,3,3,6
"Switzerland",405,"Male",8,"<ISCED level 2>","<ISCED level 2>","Three or more","Two","One","One","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","A few times a year","A few times a year","Several times a week","Switzerland","Public",1916.23,2167.57,2077.3,14,2,2,4
"Switzerland",405,"Female",5,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Two","101-200 books","Between 30 and 60 minutes",45,45,45,"Several times a week","A few times a year","Several times a week","A few times a year","Several times a week","Switzerland","Public",2604.02,3262.51,2893.7,19,4,3,7
"Switzerland",405,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Two","26-100 books","I don’t read for enjoyment",30,30,15,"Several times a month","Several times a week","A few times a year","Never or almost never","Several times a month","Switzerland","Public",2001.9,2107.45,2100.61,16,3,3,6
"Switzerland",405,"Female",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","26-100 books","Between 30 and 60 minutes",45,45,45,"Several times a week","A few times a year","Several times a month","A few times a year","Several times a week","Switzerland","Public",2428.76,2649.24,2550.08,18,3,3,6
"Switzerland",405,"Female",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","Two","Three or more","Two","More than 500 books","1 to 2 hours a day",45,45,45,"Several times a week","Never or almost never","Several times a week","About once a month","Several times a week","Switzerland","Public",2234.03,2607.53,2486.66,19,4,4,8
"Switzerland",405,"Male",5,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","One","Two","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","A few times a year","A few times a year","A few times a year","Several times a week","Switzerland","Public",2521.47,2225.7,2588.79,15,3,3,6
"Switzerland",405,"Female",6,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","One","Two","Two","201-500 books","30 minutes or less a day",45,45,45,"Several times a week","About once a month","About once a month","A few times a year","Several times a week","Switzerland","Public",2420.6,2504.24,2459.61,18,4,3,7
"Switzerland",405,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","One","One","One","One","11-25 books","30 minutes or less a day",45,45,45,"Several times a week","Several times a week","A few times a year","Several times a month","Several times a week","Switzerland","Public",3036.73,2862.23,2952.91,21,4,4,8
"Switzerland",406,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Three or more","Three or more","101-200 books","Between 30 and 60 minutes",45,45,45,"Several times a week","Several times a month","About once a month","Several times a month","Several times a week","Switzerland","Public",2648.82,2535.24,2767.34,21,3,3,6
"Switzerland",406,"Male",6,"<ISCED level 3A>","<ISCED level 3A>","Three or more","One","Three or more","One","201-500 books","30 minutes or less a day",40,45,45,"Several times a week","Several times a month","A few times a year","Several times a month","Several times a week","Switzerland","Public",3417.63,2655.78,3089.05,20,4,4,8
"Switzerland",406,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","One","11-25 books","I don’t read for enjoyment",45,45,45,"Several times a month","Several times a month","Never or almost never","Several times a month","About once a month","Switzerland","Public",2979.86,2847.8,3178.1,16,3,3,6
"Switzerland",406,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","None","One","One","26-100 books","I don’t read for enjoyment",45,45,45,"Several times a month","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2355.16,1860.53,2370.1,12,3,3,6
"Switzerland",406,"Female",7,"<ISCED level 2>","<ISCED level 2>","Three or more","One","One","One","101-200 books","30 minutes or less a day",45,45,45,"Several times a month","A few times a year","Several times a week","About once a month","Several times a week","Switzerland","Public",2266.36,2095.92,2244.69,19,2,2,4
"Switzerland",406,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Three or more","Two","26-100 books","I don’t read for enjoyment",45,45,45,"A few times a year","Never or almost never","Never or almost never","A few times a year","About once a month","Switzerland","Public",2198.2,2022.47,2224.16,9,3,3,6
"Switzerland",406,"Male",7,"<ISCED level 2>","<ISCED level 3B, 3C>","Three or more","Three or more","Two","None","26-100 books","I don’t read for enjoyment",45,45,45,"Never or almost never","Never or almost never","Never or almost never","Never or almost never","Several times a week","Switzerland","Public",2989.61,2529.93,3011.67,9,2,3,5
"Switzerland",406,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Three or more","Three or more","Three or more","0-10 books","30 minutes or less a day",45,45,45,"Several times a week","A few times a year","Never or almost never","About once a month","Several times a week","Switzerland","Public",2496.92,2126.29,2267.53,16,3,3,6
"Switzerland",406,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","One","Two","Two","Two","0-10 books","Between 30 and 60 minutes",45,45,45,"Never or almost never","Never or almost never","Several times a week","Never or almost never","Several times a month","Switzerland","Public",2941.7,2510.21,2837.28,12,3,3,6
"Switzerland",406,"Female",7,"<ISCED level 2>","<ISCED level 3A>","Three or more","One","Three or more","Two","More than 500 books","30 minutes or less a day",45,45,45,"Several times a week","Several times a week","Several times a month","A few times a year","Several times a month","Switzerland","Public",2831.48,2804.54,2793,20,2,4,6
"Switzerland",406,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","Two","Two","Three or more","201-500 books","I don’t read for enjoyment",45,45,45,"Several times a week","About once a month","A few times a year","Several times a month","Several times a week","Switzerland","Public",2414.36,2145.92,2730.98,19,3,3,6
"Switzerland",406,"Female",7,"<ISCED level 3A>","<ISCED level 3B, 3C>","Three or more","One","Two","One","101-200 books","1 to 2 hours a day",45,45,45,"Several times a month","A few times a year","Several times a week","A few times a year","Several times a week","Switzerland","Public",2256.24,2335.05,2364.98,18,4,3,7
"Switzerland",406,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","One","One","Two","More than 500 books","30 minutes or less a day",45,45,43,"Several times a week","Several times a month","About once a month","About once a month","About once a month","Switzerland","Public",2762.93,2881.2,2760.81,18,3,4,7
"Switzerland",406,"Male",8,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","Two","Two","Two","101-200 books","30 minutes or less a day",45,55,45,"Several times a month","A few times a year","Never or almost never","Several times a month","Several times a week","Switzerland","Public",2406.96,2188.01,2411.6,16,3,3,6
"Switzerland",406,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Two","Two","Two","Two","26-100 books","1 to 2 hours a day",45,45,45,"Several times a month","A few times a year","Several times a week","About once a month","About once a month","Switzerland","Public",2224.69,2100.3,2103.87,17,3,3,6
"Switzerland",406,"Female",7,"<ISCED level 2>","<ISCED level 2>","Three or more","One","Three or more","One","26-100 books","30 minutes or less a day",45,45,45,"A few times a year","Never or almost never","About once a month","Never or almost never","Never or almost never","Switzerland","Public",2251.17,2277.84,2250.74,8,2,2,4
"Switzerland",406,"Female",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","None","Three or more","None","11-25 books","I don’t read for enjoyment",54,54,54,"Never or almost never","Never or almost never","Never or almost never","Never or almost never","Never or almost never","Switzerland","Public",1775.24,1605,1765.86,5,3,3,6
"Switzerland",406,"Male",7,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>","Three or more","One","Two","Two","101-200 books","Between 30 and 60 minutes",45,45,45,"Several times a week","A few times a year","Several times a week","Several times a month","Several times a week","Switzerland","Public",2657,2560.79,2790.67,21,3,3,6
"Switzerland",407,"Male",6,"<ISCED level 3B, 3C>","<ISCED level 3A>","Three or more","Three or more","Two","Three or more","11-25 books","I don’t read for enjoyment",45,45,45,"About once a month","Never or almost never","Never or almost never","A few times a year","Several times a week","Switzerland","Public",2635.96,2304.66,2573.87,12,3,4,7
